automated_name	n_proteins	detected_in_input	detected_in_phospho	detected_in_input_norm_phospho
c104678-g3 1-to-2 IPO8,IPO7 importin 8	2	TRUE	TRUE	FALSE
c104679-g1 1-to-2 AOX1,XDH aldehyde oxidase 1	2	TRUE	FALSE	FALSE
c104682-g1 1-to-1 NSF N-ethylmaleimide sensitive factor, vesicle fusing ATPase	1	TRUE	TRUE	TRUE
c104683-g1 1-to-2 SREBF1,SREBF2 sterol regulatory element binding transcription factor 1	1	TRUE	FALSE	FALSE
c104685-g1 2-to-3 MYOF,DYSF myoferlin	1	TRUE	TRUE	TRUE
c104686-g1 OAT (ornithine aminotransferase) - emapper OG	1	TRUE	FALSE	FALSE
c104688-g1 1-to-2 PRKAR1A,PRKAR1B protein kinase cAMP-dependent type I regulatory subunit alpha	1	TRUE	TRUE	TRUE
c104690-g1 1-to-2 KLHL3,KLHL2 kelch like family member 3	1	TRUE	FALSE	FALSE
c104690-g2 SNX5 (sorting nexin 5) - blastp	1	TRUE	FALSE	FALSE
c104691-g2 RPS9 (Ribosomal protein S4/S9 N-terminal domain) - emapper OG	1	TRUE	TRUE	TRUE
c104691-g4 OTUD4 (OTU domain containing 4) - emapper OG	1	TRUE	TRUE	TRUE
c104692-g1 CUP201 (Phytanoyl-CoA dioxygenase (PhyH)) - emapper OG	2	TRUE	FALSE	FALSE
c104694-g1 1-to-3 CDC42BPG,CDC42BPB,CDC42BPA CDC42 binding protein kinase gamma	1	TRUE	TRUE	TRUE
c104697-g1 1-to-2 SCRIB,LRRC1 scribbled planar cell polarity protein	1	TRUE	TRUE	TRUE
c104698-g1 1-to-3 CASTOR1,AC004997.1,CASTOR2 cytosolic arginine sensor for mTORC1 subunit 1	1	TRUE	FALSE	FALSE
c104698-g3 1-to-2 NFKB1,NFKB2 nuclear factor kappa B subunit 1	1	TRUE	TRUE	TRUE
c104700-g1 1-to-1 FIG4 FIG4 phosphoinositide 5-phosphatase	2	TRUE	FALSE	FALSE
c104701-g1 (morphogenesis of an epithelium) - emapper OG	1	TRUE	FALSE	FALSE
c104701-g4 (morphogenesis of an epithelium) - emapper OG	1	TRUE	FALSE	FALSE
c104702-g1 1-to-3 ASAP2,ASAP3,ASAP1 ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	1	TRUE	TRUE	TRUE
c104703-g1 (Putative glycosyl hydrolase of unknown function (DUF1680)) - emapper OG	1	TRUE	FALSE	FALSE
c104704-g1 1-to-1 DDX49 DEAD-box helicase 49	2	TRUE	TRUE	TRUE
c104706-g1 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	3	TRUE	TRUE	TRUE
c104707-g3 SPRYD3 (SPRY domain containing 3) - emapper OG	1	TRUE	FALSE	FALSE
c104708-g1 1-to-2 PTPN2,PTPN1 protein tyrosine phosphatase, non-receptor type 2	2	TRUE	TRUE	TRUE
c104708-g4 (Ankyrin Repeat Protein) - emapper OG	1	TRUE	FALSE	FALSE
c104710-g1 (Inherit from opiNOG: Xylan 1,4-beta-xylosidase involved in the hydrolysis of xylan, a major struct	2	TRUE	FALSE	FALSE
c104711-g2 ADAM23 (ADAM metallopeptidase domain) - emapper OG	1	TRUE	FALSE	FALSE
c104714-g1 1-to-1 AP3D1 adaptor related protein complex 3 delta 1 subunit	2	TRUE	TRUE	FALSE
c104715-g2 2-to-1 SLC35F6 solute carrier family 35 member F6	1	TRUE	FALSE	FALSE
c104716-g1 hs-GTSE1	1	TRUE	TRUE	TRUE
c104716-g2	1	TRUE	FALSE	FALSE
c104717-g2 1-to-1 VIRMA vir like m6A methyltransferase associated	1	TRUE	TRUE	TRUE
c104717-g3 1-to-1 VIRMA vir like m6A methyltransferase associated	1	TRUE	TRUE	TRUE
c104718-g3 1-to-1 DOT1L DOT1 like histone lysine methyltransferase	2	FALSE	TRUE	FALSE
c104719-g1 MIB2 (mindbomb E3 ubiquitin protein ligase) - emapper OG	1	TRUE	TRUE	TRUE
c104721-g2 PSAP (Prosaposin) - emapper OG	1	TRUE	FALSE	FALSE
c104721-g3 SAP-R (Prosaposin) - emapper OG	2	TRUE	FALSE	FALSE
c104722-g1 1-to-1 DYM dymeclin	2	TRUE	FALSE	FALSE
c104722-g3 2-to-6 SLC4A5,SLC4A7,SLC4A10,SLC4A4... solute carrier family 4 member 5	1	TRUE	TRUE	TRUE
c104724-g1 LOC779604, Xenopus tropicalis	1	FALSE	TRUE	FALSE
c104724-g2	1	FALSE	TRUE	FALSE
c104724-g3 ATP2B1 (ATPase, Ca transporting, plasma membrane) - emapper OG	1	TRUE	FALSE	FALSE
c104725-g1 hs-MRPS18C	1	TRUE	FALSE	FALSE
c104725-g2 (serine threonine-protein phosphatase 6 regulatory ankyrin repeat subunit) - emapper OG	1	TRUE	TRUE	TRUE
c104726-g1	1	TRUE	TRUE	TRUE
c104726-g2	1	TRUE	FALSE	FALSE
c104726-g3 1-to-4 MYH9/10/11/14 myosin heavy chain 1	2	TRUE	TRUE	TRUE
c104727-g1 PGUG-05242 (Tubulin tyrosine ligase-like family, member) - emapper OG	2	TRUE	FALSE	FALSE
c104728-g1 1-to-1 MAP2K5 mitogen-activated protein kinase kinase 5	1	FALSE	TRUE	FALSE
c104728-g2 1-to-1 AGL amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	1	TRUE	FALSE	FALSE
c104730-g3 fam219a, Danio rerio	1	TRUE	TRUE	TRUE
c104732-g1	1	FALSE	TRUE	FALSE
c104732-g2 1-to-1 ERP44 endoplasmic reticulum protein 44	1	TRUE	FALSE	FALSE
c104732-g3 1-to-1 GRIPAP1 GRIP1 associated protein 1	2	TRUE	TRUE	FALSE
c104733-g1 1-to-1 HYOU1 hypoxia up-regulated 1	1	TRUE	TRUE	TRUE
c104734-g2 (Transient receptor potential cation channel subfamily A member 1) - emapper OG	1	TRUE	FALSE	FALSE
c104735-g1 CPNE4 (copine IV) - emapper OG	2	TRUE	FALSE	FALSE
c104736-g1 (aggregation factor core protein MAFp3, isoform C) - emapper OG	2	TRUE	FALSE	FALSE
c104738-g3	1	FALSE	TRUE	FALSE
c104740-g1 1-to-2 CADPS,CADPS2 calcium dependent secretion activator	1	TRUE	TRUE	TRUE
c104742-g1 HELZ (helicase with zinc finger) - blastp	1	TRUE	TRUE	TRUE
c104744-g2 GPR126 (G- protein-coupled receptor) - emapper OG	2	TRUE	TRUE	FALSE
c104744-g3 psaD, Gloeobacter violaceus (strain ATCC 29082 / P..	1	TRUE	FALSE	FALSE
c104745-g1	1	FALSE	TRUE	FALSE
c104745-g2 2-to-1 TAB1 TGF-beta activated kinase 1 (MAP3K7) binding protein 1	2	TRUE	FALSE	FALSE
c104746-g1 (iron zinc purple acid phosphatase-like) - emapper OG	2	TRUE	FALSE	FALSE
c104747-g2 (integrin, beta) - emapper OG	1	TRUE	TRUE	TRUE
c104748-g1 1-to-2 GPAM,GPAT2 glycerol-3-phosphate acyltransferase, mitochondrial	1	TRUE	TRUE	TRUE
c104749-g1 1-to-1 GPANK1 G-patch domain and ankyrin repeats 1	1	FALSE	TRUE	FALSE
c104749-g3 (ATPase family associated with various cellular activities (AAA)) - emapper OG	1	TRUE	FALSE	FALSE
c104749-g4	1	TRUE	FALSE	FALSE
c104750-g1 4-to-1 PLA2G6 phospholipase A2 group VI	3	TRUE	TRUE	TRUE
c104751-g3 1-to-1 TRAF6 TNF receptor associated factor 6	1	TRUE	FALSE	FALSE
c104752-g3 LRRK2 (protein kinase kinase kinase) - emapper OG	3	TRUE	TRUE	FALSE
c104752-g5 (Inherit from euNOG: protein kinase kinase kinase) - emapper OG	1	TRUE	FALSE	FALSE
c104753-g1 1-to-4 ALDH3B2,ALDH3A2,ALDH3A1,ALDH3B1 aldehyde dehydrogenase 3 family member B2	2	TRUE	FALSE	FALSE
c104754-g1 1-to-1 USP47 ubiquitin specific peptidase 47	1	TRUE	TRUE	TRUE
c104756-g2	1	TRUE	FALSE	FALSE
c104757-g1 2-to-2 VPS13C,VPS13A vacuolar protein sorting 13 homolog C	5	TRUE	TRUE	TRUE
c104757-g5	1	TRUE	FALSE	FALSE
c104758-g1 1-to-4 ACVR2A,ACVR2B,TGFBR2,BMPR2 activin A receptor type 2A	1	FALSE	TRUE	FALSE
c104763-g1 1-to-6 GGTLC1,GGT5,GGT1,GGT2... gamma-glutamyltransferase light chain 1	1	TRUE	FALSE	FALSE
c104764-g1 ITGA9 (Integrin, alpha 9) - emapper OG	1	TRUE	TRUE	TRUE
c104766-g1 (oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)) - emapper OG	1	TRUE	TRUE	TRUE
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	2	TRUE	TRUE	TRUE
c104772-g4 hs-TNIP3,SPATA24,SYCE1,CFAP73,IKBKG,CCDC121,CEP128,SY..	1	TRUE	FALSE	FALSE
c104773-g3	1	FALSE	TRUE	FALSE
c104774-g2 1-to-3 TET1,TET3,TET2 tet methylcytosine dioxygenase 1	1	FALSE	TRUE	FALSE
c104776-g1 5-to-9 ITGA3,ITGA9,ITGA1,ITGA2... integrin subunit alpha 3	1	TRUE	FALSE	FALSE
c104777-g1 1-to-1 PYROXD2 pyridine nucleotide-disulphide oxidoreductase domain 2	1	TRUE	FALSE	FALSE
c104778-g1 1-to-2 MAGI3,MAGI2 membrane associated guanylate kinase, WW and PDZ domain containing 3	1	TRUE	TRUE	TRUE
c104780-g1 TLN1 (K06271 talin) - emapper OG	1	TRUE	TRUE	TRUE
c104781-g1 1-to-2 MCTP2,MCTP1 multiple C2 and transmembrane domain containing 2	3	TRUE	TRUE	FALSE
c104782-g2 (Multicopper oxidase) - emapper OG	1	TRUE	FALSE	FALSE
c104786-g1 hs-FILIP1L,CEP152,SPDL1	2	TRUE	TRUE	FALSE
c104787-g2 1-to-5 MROH8,MROH9,MROH2B,MROH1... maestro heat like repeat family member 8	1	TRUE	TRUE	TRUE
c104788-g1	1	TRUE	TRUE	TRUE
c104788-g3 nkiras2, Xenopus laevis	1	TRUE	FALSE	FALSE
c104790-g1 2-to-1 PRKN parkin RBR E3 ubiquitin protein ligase	2	TRUE	TRUE	TRUE
c104791-g1 vioB, Chromobacterium violaceum (strain ATCC 12472..	3	TRUE	FALSE	FALSE
c104793-g1 1-to-2 ATP9A,ATP9B ATPase phospholipid transporting 9A (putative)	1	TRUE	FALSE	FALSE
c104797-g2 1-to-2 NT5DC4,NT5C2 5'-nucleotidase domain containing 4	2	TRUE	TRUE	TRUE
c104797-g3 2-to-2 NT5DC4,NT5C2 5'-nucleotidase domain containing 4	1	TRUE	FALSE	FALSE
c104798-g1 1-to-3 DOCK2,DOCK5,DOCK1 dedicator of cytokinesis 2	1	TRUE	TRUE	TRUE
c104799-g1 hs-MYORG	2	TRUE	FALSE	FALSE
c104800-g1 (AMP dependent coa ligase) - emapper OG	2	TRUE	FALSE	FALSE
c104801-g1 1-to-1 SART3 squamous cell carcinoma antigen recognized by T-cells 3	1	TRUE	TRUE	TRUE
c104802-g1 (Inherit from KOG: protein kinase kinase kinase) - emapper OG	1	TRUE	FALSE	FALSE
c104803-g1 PCSK5 (proprotein convertase subtilisin/kexin type 5) - blastp	1	TRUE	TRUE	TRUE
c104805-g2 COPE (Coatomer protein complex, subunit epsilon) - emapper OG	1	TRUE	FALSE	FALSE
c104805-g3 1-to-3 FERMT1,FERMT3,FERMT2 fermitin family member 1	2	TRUE	TRUE	TRUE
c104806-g1 FLNA (Filamin A, alpha) - emapper OG	1	TRUE	TRUE	TRUE
c104806-g2 FLNB (Filamin A, alpha) - emapper OG	1	TRUE	FALSE	FALSE
c104807-g1 COMMD1 (Copper metabolism (Murr1) domain containing 1) - emapper OG	1	TRUE	FALSE	FALSE
c104810-g1 1-to-2 MYO1B,MYO1A myosin IB	1	TRUE	FALSE	FALSE
c104814-g1 1-to-1 CUL1 cullin 1	1	TRUE	TRUE	TRUE
c104815-g1 PINK1 (PTEN induced putative kinase 1) - blastp	2	TRUE	TRUE	FALSE
c104817-g1 4-to-2 PLXNA1,PLXNB2 plexin A1	2	TRUE	TRUE	TRUE
c104820-g1 MBP1, Arabidopsis thaliana	1	FALSE	TRUE	FALSE
c104823-g1 1-to-4 ABCC6,ABCC3,ABCC2,ABCC1 ATP binding cassette subfamily C member 6	3	TRUE	TRUE	TRUE
c104824-g1 1-to-1 PSMD2 proteasome 26S subunit, non-ATPase 2	1	TRUE	TRUE	TRUE
c104825-g1 1-to-1 FLII FLII, actin remodeling protein	2	TRUE	TRUE	FALSE
c104826-g1 2-to-1 SELENOT selenoprotein T	1	TRUE	FALSE	FALSE
c104826-g2 2-to-1 DNAH5 dynein axonemal heavy chain 5	1	FALSE	TRUE	FALSE
c104827-g1 1-to-1 HUWE1 HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase	2	TRUE	TRUE	TRUE
c104829-g1 1-to-1 NLRP14 NLR family pyrin domain containing 14	1	TRUE	TRUE	TRUE
c104830-g2 8-to-1 PLA2G6 phospholipase A2 group VI	2	TRUE	TRUE	TRUE
c104832-g1 1-to-1 HM13 histocompatibility minor 13	2	TRUE	FALSE	FALSE
c104835-g1 2-to-3 USP11,USP4,USP15 ubiquitin specific peptidase 11	1	TRUE	TRUE	TRUE
c104836-g5 (Inherit from KOG: parkinson protein 7) - emapper OG	1	TRUE	FALSE	FALSE
c104837-g4 SPINT4 (Latent transforming growth factor beta binding protein 2) - emapper OG	1	TRUE	FALSE	FALSE
c104839-g1 1-to-3 DST,PLEC,MACF1 dystonin	2	TRUE	TRUE	TRUE
c104840-g1 1-to-1 GCN1 GCN1, eIF2 alpha kinase activator homolog	1	TRUE	TRUE	TRUE
c104843-g1 PtprK/M/T/U family ortholog	2	TRUE	TRUE	FALSE
c104844-g1 (latent transforming growth factor beta binding protein 2) - emapper OG	1	TRUE	FALSE	FALSE
c104845-g1 3-to-2 EML6,EML5 echinoderm microtubule associated protein like 6	1	TRUE	FALSE	FALSE
c104845-g2 3-to-2 EML6,EML5 echinoderm microtubule associated protein like 6	1	TRUE	FALSE	FALSE
c104849-g1 1-to-1 APAF1 apoptotic peptidase activating factor 1	2	TRUE	TRUE	TRUE
c104849-g2	1	TRUE	FALSE	FALSE
c104851-g1 1-to-1 DHX15 DEAH-box helicase 15	2	TRUE	FALSE	FALSE
c104852-g1 1-to-1 GAK cyclin G associated kinase	1	TRUE	TRUE	TRUE
c104852-g3 1-to-1 DNAJC6 DnaJ heat shock protein family (Hsp40) member C6	1	TRUE	TRUE	TRUE
c104853-g1	2	TRUE	TRUE	FALSE
c104854-g2 1-to-2 CAND2,CAND1 cullin associated and neddylation dissociated 2 (putative)	1	TRUE	TRUE	TRUE
c104855-g1 1-to-1 DENND3 DENN domain containing 3	1	TRUE	TRUE	TRUE
c104856-g2 1-to-3 ortholog of Unc13A/B/C	1	TRUE	TRUE	TRUE
c104860-g2 1-to-1 PRRC2C proline rich coiled-coil 2C	1	TRUE	TRUE	TRUE
c104861-g1 1-to-1 THOC2 THO complex 2	3	TRUE	TRUE	TRUE
c104864-g1 (Pfam:TBC) - emapper OG	3	TRUE	TRUE	TRUE
c104868-g1 GSP (bifunctional glutathionylspermidine amidase glutathionylspermidine synthetase) - emapper OG	1	TRUE	TRUE	TRUE
c104869-g1 Bag1, Mus musculus	1	TRUE	FALSE	FALSE
c104871-g1 (neurotrophic tyrosine kinase, receptor, type) - emapper OG	2	TRUE	TRUE	TRUE
c104872-g1 1-to-1 SPTBN5 spectrin beta, non-erythrocytic 5	1	TRUE	TRUE	TRUE
c104875-g2 14-to-1 CYP46A1 cytochrome P450 family 46 subfamily A member 1	3	TRUE	TRUE	TRUE
c104879-g1 1-to-1 MTOR mechanistic target of rapamycin	2	TRUE	TRUE	TRUE
c104880-g1 1-to-1 HECTD1 HECT domain E3 ubiquitin protein ligase 1	2	TRUE	TRUE	FALSE
c104886-g2 1-to-4 ABTB1,RHOBTB1,RHOBTB3,RHOBTB2 ankyrin repeat and BTB domain containing 1	1	TRUE	FALSE	FALSE
c104887-g1 (aldehyde oxidase) - emapper OG	1	TRUE	FALSE	FALSE
c104888-g2 (plexin b1) - emapper OG	1	TRUE	TRUE	TRUE
c104892-g1 1-to-1 TEP1 telomerase associated protein 1	1	TRUE	TRUE	TRUE
c104893-g3 hs-MTTP	1	TRUE	FALSE	FALSE
c104895-g1 (Inherit from opiNOG: Zinc finger protein) - emapper OG	1	FALSE	TRUE	FALSE
c104899-g1	1	TRUE	FALSE	FALSE
c104899-g2	1	TRUE	FALSE	FALSE
c104901-g1 (multicellular organismal development) - emapper OG	2	TRUE	FALSE	FALSE
c104904-g2 CRN108, Phytophthora sojae	2	TRUE	TRUE	TRUE
c104905-g2 (protein tyrosine phosphatase receptor type) - emapper OG	1	TRUE	FALSE	FALSE
c104906-g1 1-to-1 XAB2 XPA binding protein 2	3	TRUE	TRUE	FALSE
c104907-g1 1-to-1 SNRNP200 small nuclear ribonucleoprotein U5 subunit 200	1	TRUE	TRUE	TRUE
c104908-g1 MTOR (mechanistic target of rapamycin (serine threonine kinase)) - emapper OG	3	TRUE	TRUE	TRUE
c104909-g1 22-to-1 TRIM3 tripartite motif containing 3	1	TRUE	FALSE	FALSE
c104912-g1 (Inherit from KOG: Meprin A) - emapper OG	2	TRUE	TRUE	TRUE
c104917-g1 NAALAD2 (N-acetylated alpha-linked acidic) - emapper OG	1	TRUE	FALSE	FALSE
c104918-g1 MUC4 (Mucin 4, cell surface associated) - emapper OG	2	TRUE	FALSE	FALSE
c104919-g1 (Transient receptor potential cation channel subfamily A member) - emapper OG	1	TRUE	TRUE	TRUE
c104922-g1 1-to-1 HECTD4 HECT domain E3 ubiquitin protein ligase 4	1	TRUE	TRUE	TRUE
c104924-g1 hs-MTTP	1	TRUE	FALSE	FALSE
c104925-g4 1-to-1 EIF2S2 eukaryotic translation initiation factor 2 subunit beta	1	TRUE	TRUE	TRUE
c104926-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1	2	TRUE	TRUE	TRUE
c104932-g1 (Inherit from KOG: protein kinase kinase kinase) - emapper OG	1	TRUE	FALSE	FALSE
c104934-g1 1-to-3 LRP8,VLDLR,LDLR LDL receptor related protein 8	1	TRUE	TRUE	TRUE
c104935-g1 hs-RRAGB,RRAGD,RRAGC,SEPTIN4	1	TRUE	FALSE	FALSE
c104939-g1 1-to-1 USP24 ubiquitin specific peptidase 24	2	TRUE	TRUE	TRUE
c104940-g2 1-to-3 PIWIL1,PIWIL4,PIWIL3 piwi like RNA-mediated gene silencing 1	1	TRUE	TRUE	TRUE
c104940-g3	1	FALSE	TRUE	FALSE
c104942-g1 1-to-1 PRPF8 pre-mRNA processing factor 8	1	TRUE	TRUE	TRUE
c104943-g1 1-to-1 DNAJC13 DnaJ heat shock protein family (Hsp40) member C13	2	TRUE	TRUE	FALSE
c104947-g1 CUZD1 (scavenger receptor cysteine rich domain containing) - emapper OG	1	TRUE	TRUE	TRUE
c104948-g1 (morphogenesis of an epithelium) - emapper OG	1	TRUE	TRUE	TRUE
c104948-g2 (morphogenesis of an epithelium) - emapper OG	1	TRUE	FALSE	FALSE
c104950-g1 (sushi domain containing 2) - emapper OG	1	TRUE	FALSE	FALSE
c104952-g1 (Ankyrin Repeat) - emapper OG	1	TRUE	FALSE	FALSE
c104953-g1 (Inherit from euNOG: apoptosis-related cysteine peptidase) - emapper OG	1	TRUE	FALSE	FALSE
c104955-g1 1-to-3 ITPR1,ITPR3,ITPR2 inositol 1,4,5-trisphosphate receptor type 1	1	TRUE	TRUE	TRUE
c104956-g1 1-to-1 SMG1 SMG1, nonsense mediated mRNA decay associated PI3K related kinase	1	TRUE	TRUE	TRUE
c104957-g1 NLRP1 (NLR family pyrin domain containing) - emapper OG	1	TRUE	FALSE	FALSE
c104958-g1 1-to-1 SLF1 SMC5-SMC6 complex localization factor 1	1	TRUE	TRUE	TRUE
c104959-g1 1-to-1 USP9X ubiquitin specific peptidase 9, X-linked	2	TRUE	TRUE	TRUE
c104960-g2 (Transient receptor potential cation channel subfamily A member) - emapper OG	1	TRUE	TRUE	TRUE
c104961-g1 1-to-1 HEATR9 HEAT repeat containing 9	1	TRUE	TRUE	TRUE
c104963-g1 COL4A1 (collagen, type IV, alpha) - emapper OG	1	TRUE	FALSE	FALSE
c104965-g1 RBM19 (RNA binding motif protein 19) - emapper OG	1	TRUE	FALSE	FALSE
c104966-g1 NLRP3 (NACHT, LRR and PYD domains-containing protein) - emapper OG	1	TRUE	FALSE	FALSE
c104968-g1 DMBT1 (deleted in malignant brain tumors 1) - blastp	1	TRUE	FALSE	FALSE
c104970-g2 (Inherit from NOG: von Willebrand factor type D protein) - emapper OG	1	FALSE	TRUE	FALSE
c104973-g1	1	TRUE	TRUE	TRUE
c104974-g1 8-to-1 COL7A1 collagen type VII alpha 1 chain	1	TRUE	TRUE	TRUE
c104978-g2 8-to-4 PLXNA4,PLXNA2,PLXNA3,PLXNA1 plexin A4	1	TRUE	FALSE	FALSE
c104979-g1 (Ankyrin Repeat Protein) - emapper OG	1	TRUE	FALSE	FALSE
c104982-g1 2-to-1 PGD phosphogluconate dehydrogenase	1	TRUE	TRUE	TRUE
c104983-g1 1-to-1 ATP5J ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6	1	TRUE	FALSE	FALSE
c104995-g1 hs-ATP5MF,NDUFB3,COX7A1,UQCRQ,COX7A2	1	TRUE	FALSE	FALSE
c104996-g1 RPS4X (ribosomal protein) - emapper OG	1	TRUE	FALSE	FALSE
c105004-g1 BUD31 (BUD31 homolog (S. cerevisiae)) - emapper OG	1	TRUE	FALSE	FALSE
c105006-g1 RPL35A (ribosomal protein L35A) - emapper OG	1	TRUE	TRUE	TRUE
c105010-g1 MOS (v-mos Moloney murine sarcoma viral oncogene homolog) - blastp	2	FALSE	TRUE	FALSE
c105025-g1 enc, Mycobacterium avium	4	TRUE	TRUE	TRUE
c105028-g1 RPL28 (Ribosomal protein L28) - emapper OG	1	TRUE	TRUE	TRUE
c105034-g1 14-3-3ZETA (Adapter protein implicated in the regulation of a large spectrum of both general and sp	1	TRUE	TRUE	TRUE
c105037-g1 1-to-1 LRRC56 leucine rich repeat containing 56	2	TRUE	TRUE	FALSE
c105055-g1 CAM (calmodulin) - emapper OG	1	TRUE	TRUE	TRUE
c105058-g1 HPD (4-hydroxyphenylpyruvate dioxygenase) - emapper OG	1	TRUE	TRUE	TRUE
c105064-g1 RPL24 (ribosomal protein L24) - emapper OG	1	TRUE	TRUE	TRUE
c105066-g1 HEY1 (Hairy enhancer-of-split related with YRPW motif) - emapper OG	1	FALSE	TRUE	FALSE
c105067-g1 RPS7 (ribosomal protein S7) - emapper OG	1	TRUE	TRUE	TRUE
c105069-g1 RPS18 (Ribosomal protein S18) - emapper OG	1	FALSE	TRUE	FALSE
c105071-g1 RPLP0 (Ribosomal protein, large, P0) - emapper OG	1	TRUE	TRUE	TRUE
c105077-g1 1-to-1 RPL9 ribosomal protein L9	1	TRUE	TRUE	TRUE
c105089-g1 RPS23 (Ribosomal protein S23) - emapper OG	1	TRUE	TRUE	TRUE
c105095-g1 1-to-1 KIAA0907 KIAA0907	1	TRUE	TRUE	TRUE
c105099-g1 RPLP2 (ribosomal protein, large P2) - emapper OG	1	TRUE	FALSE	FALSE
c105117-g1 TRAPPC2 (trafficking protein particle complex) - emapper OG	1	TRUE	TRUE	TRUE
c105136-g1 hs-TFPI,TFPI2,ELSPBP1	1	TRUE	FALSE	FALSE
c105144-g1 1-to-1 METTL13 methyltransferase like 13	2	TRUE	FALSE	FALSE
c105145-g1 RPS21, Suberites domuncula	1	TRUE	FALSE	FALSE
c105153-g1 TPM1 (Tropomyosin) - emapper OG	1	TRUE	TRUE	TRUE
c105158-g1 1-to-1 FANCD2 Fanconi anemia complementation group D2	3	FALSE	TRUE	FALSE
c105191-g1	1	FALSE	TRUE	FALSE
c105243-g1 1-to-3 CAMSAP2,CAMSAP1,CAMSAP3 calmodulin regulated spectrin associated protein family member 2	1	FALSE	TRUE	FALSE
c105256-g1 1-to-2 CABLES1,CABLES2 Cdk5 and Abl enzyme substrate 1	1	FALSE	TRUE	FALSE
c105267-g1 1-to-1 UQCRC2 ubiquinol-cytochrome c reductase core protein II	1	TRUE	FALSE	FALSE
c105273-g1 dm-hemo	1	FALSE	TRUE	FALSE
c105282-g1 2-to-1 ATP5F1 ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1	1	TRUE	FALSE	FALSE
c105287-g1 RPS19 (Ribosomal protein S19) - emapper OG	1	TRUE	FALSE	FALSE
c105303-g1 1-to-2 ARNTL2,ARNTL aryl hydrocarbon receptor nuclear translocator like 2	2	TRUE	TRUE	FALSE
c105308-g1 (Peptidyl-prolyl cis-trans isomerase) - emapper OG	1	TRUE	TRUE	TRUE
c105319-g1	1	FALSE	TRUE	FALSE
c105343-g1 LRRK2 (leucine-rich repeat kinase 2) - blastp	2	TRUE	FALSE	FALSE
c105344-g1 1-to-1 TUBGCP2 tubulin gamma complex associated protein 2	1	TRUE	TRUE	TRUE
c105345-g1 1-to-1 SNX29 sorting nexin 29	3	TRUE	TRUE	TRUE
c105351-g1 1-to-1 TKFC triokinase and FMN cyclase	2	TRUE	TRUE	TRUE
c105383-g1 (Inherit from euNOG: Cofilin/tropomyosin-type actin-binding protein) - emapper OG	1	TRUE	TRUE	TRUE
c105389-g1	1	FALSE	TRUE	FALSE
c105414-g1 PTPN4 (protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)) - blastp	1	FALSE	TRUE	FALSE
c105422-g1 RPL27 (60S ribosomal protein L27) - emapper OG	1	TRUE	TRUE	TRUE
c105433-g1	1	FALSE	TRUE	FALSE
c105461-g1	1	FALSE	TRUE	FALSE
c105479-g1 1-to-2 ARPC4-TTLL3,ARPC4 ARPC4-TTLL3 readthrough	1	TRUE	FALSE	FALSE
c105488-g1 1-to-1 HIRA histone cell cycle regulator	3	TRUE	TRUE	FALSE
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	2	TRUE	TRUE	TRUE
c105497-g1 (serine threonine-protein phosphatase) - emapper OG	2	TRUE	TRUE	TRUE
c105503-g1	1	FALSE	TRUE	FALSE
c105505-g1	1	TRUE	FALSE	FALSE
c105582-g1 NRF1 (nuclear respiratory factor 1) - emapper OG	1	FALSE	TRUE	FALSE
c105606-g1 1-to-1 STX18 syntaxin 18	1	FALSE	TRUE	FALSE
c105680-g1 Ezhip, Mus musculus	2	FALSE	TRUE	FALSE
c105697-g1	1	FALSE	TRUE	FALSE
c105749-g1 (Spastic ataxia of Charlevoix-Saguenay (Sacsin)) - emapper OG	1	TRUE	FALSE	FALSE
c105766-g1 1-to-1 CCDC87 coiled-coil domain containing 87	1	FALSE	TRUE	FALSE
c105796-g1 4-to-2 SLC37A2,SLC37A1 solute carrier family 37 member 2	1	FALSE	TRUE	FALSE
c105797-g1 1-to-1 SNAPC3 small nuclear RNA activating complex polypeptide 3	1	FALSE	TRUE	FALSE
c105822-g1 BLP1, Candida albicans (strain SC5314 / ATCC MYA-2..	1	TRUE	FALSE	FALSE
c105839-g1 1-to-2 CSTF2T,CSTF2 cleavage stimulation factor subunit 2 tau variant	2	TRUE	TRUE	TRUE
c105847-g1	1	TRUE	FALSE	FALSE
c105850-g1	1	FALSE	TRUE	FALSE
c105941-g1	1	FALSE	TRUE	FALSE
c105951-g1 RPL23 (ribosomal protein L23) - emapper OG	1	TRUE	TRUE	TRUE
c105956-g1 1-to-1 ELP1 elongator complex protein 1	1	TRUE	FALSE	FALSE
c106025-g1 1-to-1 DUS2 dihydrouridine synthase 2	1	TRUE	FALSE	FALSE
