Automated.name	clean_annotation_name	clean_annotation_name_fixed	Plot_Module	Label_Name	module
c104698-g3 1-to-2 NFKB1,NFKB2 nuclear factor kappa B subunit 1	NFKB1,NFKB2	NFKB1,NFKB2	FALSE	FALSE	Regulation of inflammation
c104702-g1 1-to-3 ASAP2,ASAP3,ASAP1 ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	ASAP2,ASAP3,ASAP1	ASAP2,ASAP3,ASAP1	FALSE	FALSE	Regulation of adhesion complexes
c104702-g1 1-to-3 ASAP2,ASAP3,ASAP1 ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	ASAP2,ASAP3,ASAP1	ASAP2,ASAP3,ASAP1	FALSE	FALSE	Vesicular trafficking
c104704-g1 1-to-1 DDX49 DEAD-box helicase 49	DDX49	DDX49	FALSE	FALSE	RNA processing
c104706-g1 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	TRIO	TRIO	TRUE	TRUE	GPCR signaling
c104706-g1 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	TRIO	TRIO	TRUE	TRUE	Rac1 GTPase signaling
c104706-g1 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	TRIO	TRIO	TRUE	TRUE	RhoA GTPase signaling
c104706-g1 1-to-1 TRIO trio Rho guanine nucleotide exchange factor	TRIO	TRIO	TRUE	TRUE	Rho signaling
c98716-g1 1-to-1 MAP2K4 mitogen-activated protein kinase kinase 4	NA	NA	FALSE	FALSE	JNK/p38 MAPK signaling
c104716-g1 hs-GTSE1	GTSE1	GTSE1	FALSE	FALSE	Regulation of cell cycle
c104722-g3 2-to-6 SLC4A5,SLC4A7,SLC4A10,SLC4A4... solute carrier family 4 member 5	SLC4A5,SLC4A7,SLC4A10,SLC4A4...	SLC4A5,SLC4A7,SLC4A10,SLC4A4...	FALSE	FALSE	Plasma membrane transporter
c104728-g1 1-to-1 MAP2K5 mitogen-activated protein kinase kinase 5	NA	NA	FALSE	FALSE	Apoptosis
c104728-g1 1-to-1 MAP2K5 mitogen-activated protein kinase kinase 5	NA	NA	FALSE	FALSE	Differentiation (muscle cell related)
c104726-g3 1-to-4 MYH9/10/11/14 myosin heavy chain 1	MYH9/10/11/14	MYH9/10/11/14	TRUE	TRUE	Actomyosin contractility
c104726-g3 1-to-4 MYH9/10/11/14 myosin heavy chain 1	MYH9/10/11/14	MYH9/10/11/14	TRUE	TRUE	GPCR signaling
c104726-g3 1-to-4 MYH9/10/11/14 myosin heavy chain 1	MYH9/10/11/14	MYH9/10/11/14	TRUE	TRUE	RhoA GTPase signaling
c104726-g3 1-to-4 MYH9/10/11/14 myosin heavy chain 1	MYH9/10/11/14	MYH9/10/11/14	TRUE	TRUE	Rho signaling
c95789-g1 1-to-1 MAP3K19 mitogen-activated protein kinase kinase kinase 19	NA	NA	FALSE	FALSE	JNK/p38 MAPK signaling
c103372-g2 2-to-2 MAPK1,MAPK3 mitogen-activated protein kinase 1	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104740-g1 1-to-2 CADPS,CADPS2 calcium dependent secretion activator	CADPS,CADPS2	CADPS,CADPS2	TRUE	FALSE	Regulation of calcium signaling
c103669-g2 mdt-15, Caenorhabditis elegans	NA	NA	FALSE	FALSE	Metabolism
c103669-g2 mdt-15, Caenorhabditis elegans	NA	NA	FALSE	FALSE	Phospholipid signaling
c104757-g1 2-to-2 VPS13C,VPS13A vacuolar protein sorting 13 homolog C	VPS13C,VPS13A	VPS13C,VPS13A	TRUE	FALSE	Lysosomes
c104757-g1 2-to-2 VPS13C,VPS13A vacuolar protein sorting 13 homolog C	VPS13C,VPS13A	VPS13C,VPS13A	TRUE	FALSE	Phospholipid signaling
c104757-g1 2-to-2 VPS13C,VPS13A vacuolar protein sorting 13 homolog C	VPS13C,VPS13A	VPS13C,VPS13A	TRUE	FALSE	Vesicular trafficking
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	PKN3,PKN1,PKN2	PKN3,PKN1,PKN2	TRUE	TRUE	GPCR signaling
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	PKN3,PKN1,PKN2	PKN3,PKN1,PKN2	TRUE	TRUE	Rac1 GTPase signaling
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	PKN3,PKN1,PKN2	PKN3,PKN1,PKN2	TRUE	TRUE	Regulation of adhesion complexes
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	PKN3,PKN1,PKN2	PKN3,PKN1,PKN2	TRUE	TRUE	RhoA GTPase signaling
c104768-g1 1-to-3 PKN3,PKN1,PKN2 protein kinase N3	PKN3,PKN1,PKN2	PKN3,PKN1,PKN2	TRUE	TRUE	Rho signaling
c104778-g1 1-to-2 MAGI3,MAGI2 membrane associated guanylate kinase, WW and PDZ domain containing 3	MAGI3,MAGI2	MAGI3,MAGI2	TRUE	FALSE	PI3K signaling
c104778-g1 1-to-2 MAGI3,MAGI2 membrane associated guanylate kinase, WW and PDZ domain containing 3	MAGI3,MAGI2	MAGI3,MAGI2	TRUE	FALSE	Regulation of adhesion complexes
c104780-g1 TLN1 (K06271 talin) - emapper OG	TLN1	TLN1	TRUE	TRUE	Actomyosin contractility
c104780-g1 TLN1 (K06271 talin) - emapper OG	TLN1	TLN1	TRUE	TRUE	Regulation of adhesion complexes
c104780-g1 TLN1 (K06271 talin) - emapper OG	TLN1	TLN1	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c100153-g1 MESDC1 (Mesoderm development candidate 1) - emapper OG	NA	NA	FALSE	FALSE	Actin network assembly
c104797-g2 1-to-2 NT5DC4,NT5C2 5'-nucleotidase domain containing 4	NT5DC4,NT5C2	NT5DC4,NT5C2	FALSE	FALSE	Metabolism
c104798-g1 1-to-3 DOCK2,DOCK5,DOCK1 dedicator of cytokinesis 2	DOCK2,DOCK5,DOCK1	DOCK2,DOCK5,DOCK1	TRUE	TRUE	Cdc42 GTPase signaling
c104798-g1 1-to-3 DOCK2,DOCK5,DOCK1 dedicator of cytokinesis 2	DOCK2,DOCK5,DOCK1	DOCK2,DOCK5,DOCK1	TRUE	TRUE	Rac1 GTPase signaling
c104798-g1 1-to-3 DOCK2,DOCK5,DOCK1 dedicator of cytokinesis 2	DOCK2,DOCK5,DOCK1	DOCK2,DOCK5,DOCK1	TRUE	TRUE	Rho signaling
c104805-g3 1-to-3 FERMT1,FERMT3,FERMT2 fermitin family member 1	FERMT1,FERMT3,FERMT2	FERMT1,FERMT3,FERMT2	FALSE	FALSE	Regulation of adhesion complexes
c104805-g3 1-to-3 FERMT1,FERMT3,FERMT2 fermitin family member 1	FERMT1,FERMT3,FERMT2	FERMT1,FERMT3,FERMT2	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c104806-g1 FLNA (Filamin A, alpha) - emapper OG	FLNA	FLNA	TRUE	TRUE	Actin dynamics
c104806-g1 FLNA (Filamin A, alpha) - emapper OG	FLNA	FLNA	TRUE	TRUE	Actomyosin contractility
c101860-g1 1-to-1 MIB1 mindbomb E3 ubiquitin protein ligase 1	NA	NA	FALSE	FALSE	Differentiation (muscle cell related)
c101860-g1 1-to-1 MIB1 mindbomb E3 ubiquitin protein ligase 1	NA	NA	FALSE	FALSE	Vesicular trafficking
c104817-g1 4-to-2 PLXNA1,PLXNB2 plexin A1	PLXNA1,PLXNB2	PLXNA1,PLXNB2	TRUE	FALSE	Regulation of adhesion complexes
c104817-g1 4-to-2 PLXNA1,PLXNB2 plexin A1	PLXNA1,PLXNB2	PLXNA1,PLXNB2	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c104824-g1 1-to-1 PSMD2 proteasome 26S subunit, non-ATPase 2	PSMD2	PSMD2	FALSE	FALSE	Chaperone
c104827-g1 1-to-1 HUWE1 HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase	HUWE1	HUWE1	FALSE	FALSE	Apoptosis
c104827-g1 1-to-1 HUWE1 HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase	HUWE1	HUWE1	FALSE	FALSE	Regulation of inflammation
c104212-g1 (mitogen-activated protein kinase kinase kinase) - emapper OG	NA	NA	FALSE	FALSE	Regulation of inflammation
c104852-g3 1-to-1 DNAJC6 DnaJ heat shock protein family (Hsp40) member C6	DNAJC6	DNAJC6	FALSE	FALSE	Chaperone
c104868-g1 GSP (bifunctional glutathionylspermidine amidase glutathionylspermidine synthetase) - emapper OG	GSP	GSP	FALSE	FALSE	Metabolism
c104872-g1 1-to-1 SPTBN5 spectrin beta, non-erythrocytic 5	SPTBN5	SPTBN5	FALSE	FALSE	Actin network assembly
c97143-g2 1-to-1 MLH1 mutL homolog 1	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104879-g1 1-to-1 MTOR mechanistic target of rapamycin	MTOR	MTOR	TRUE	TRUE	MTORC1 signaling
c104879-g1 1-to-1 MTOR mechanistic target of rapamycin	MTOR	MTOR	TRUE	TRUE	MTORC2 signaling
c99331-g1 1-to-1 MOCOS molybdenum cofactor sulfurase	NA	NA	FALSE	FALSE	Metabolism
c104888-g2 (plexin b1) - emapper OG	plexinb1	plexinb1	TRUE	TRUE	Regulation of adhesion complexes
c104888-g2 (plexin b1) - emapper OG	plexinb1	plexinb1	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c104892-g1 1-to-1 TEP1 telomerase associated protein 1	TEP1	TEP1	FALSE	FALSE	Regulation of inflammation
c104907-g1 1-to-1 SNRNP200 small nuclear ribonucleoprotein U5 subunit 200	SNRNP200	SNRNP200	FALSE	FALSE	RNA processing
c104912-g1 (Inherit from KOG: Meprin A) - emapper OG	MeprinA	MeprinA	FALSE	FALSE	Regulation of adhesion complexes
c104926-g1 3-to-2 VWA5B1,VWA5B2 von Willebrand factor A domain containing 5B1	VWA5B1,VWA5B2	VWA5B1,VWA5B2	TRUE	FALSE	Regulation of adhesion complexes
c104939-g1 1-to-1 USP24 ubiquitin specific peptidase 24	USP24	USP24	FALSE	FALSE	Apoptosis
c104939-g1 1-to-1 USP24 ubiquitin specific peptidase 24	USP24	USP24	FALSE	FALSE	Regulation of cell cycle
c104955-g1 1-to-3 ITPR1,ITPR3,ITPR2 inositol 1,4,5-trisphosphate receptor type 1	ITPR1,ITPR3,ITPR2	ITPR1,ITPR3,ITPR2	TRUE	TRUE	Phospholipid signaling
c104955-g1 1-to-3 ITPR1,ITPR3,ITPR2 inositol 1,4,5-trisphosphate receptor type 1	ITPR1,ITPR3,ITPR2	ITPR1,ITPR3,ITPR2	TRUE	TRUE	Regulation of calcium signaling
c104958-g1 1-to-1 SLF1 SMC5-SMC6 complex localization factor 1	SLF1	SLF1	FALSE	FALSE	Regulation of cell cycle
c105010-g1 MOS (v-mos Moloney murine sarcoma viral oncogene homolog) - blastp	NA	NA	FALSE	FALSE	Regulation of cell cycle
c100486-g1 MSA1, Saccharomyces cerevisiae (strain ATCC 204508..	NA	NA	FALSE	FALSE	Regulation of cell cycle
c105071-g1 RPLP0 (Ribosomal protein, large, P0) - emapper OG	RPLP0	RPLP0	FALSE	FALSE	RNA processing
c105345-g1 1-to-1 SNX29 sorting nexin 29	SNX29	SNX29	TRUE	TRUE	Exocytosis
c105345-g1 1-to-1 SNX29 sorting nexin 29	SNX29	SNX29	TRUE	TRUE	Vesicular trafficking
c105383-g1 (Inherit from euNOG: Cofilin/tropomyosin-type actin-binding protein) - emapper OG	Cofilin/tropomyosin-typeactin-bindingprotein	Cofilin/tropomyosin-typeactin-bindingprotein	TRUE	TRUE	Actin dynamics
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	PARD6A,PARD6G,PARD6B	PARD6A,PARD6G,PARD6B	TRUE	FALSE	Cdc42 GTPase signaling
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	PARD6A,PARD6G,PARD6B	PARD6A,PARD6G,PARD6B	TRUE	FALSE	Rac1 GTPase signaling
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	PARD6A,PARD6G,PARD6B	PARD6A,PARD6G,PARD6B	TRUE	FALSE	Regulation of adhesion complexes
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	PARD6A,PARD6G,PARD6B	PARD6A,PARD6G,PARD6B	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c105492-g1 1-to-3 PARD6A,PARD6G,PARD6B par-6 family cell polarity regulator alpha	PARD6A,PARD6G,PARD6B	PARD6A,PARD6G,PARD6B	TRUE	FALSE	Rho signaling
c93195-g1 1-to-1 MSH6 mutS homolog 6	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104232-g1 1-to-3 MTA2,MTA1,MTA3 metastasis associated 1 family member 2	NA	NA	FALSE	FALSE	Regulation of cell cycle
c100830-g1 1-to-1 MTHFR methylenetetrahydrofolate reductase	NA	NA	FALSE	FALSE	Metabolism
c103848-g1 2-to-1 MUSK muscle associated receptor tyrosine kinase	NA	NA	TRUE	FALSE	Actomyosin contractility
c103848-g1 2-to-1 MUSK muscle associated receptor tyrosine kinase	NA	NA	TRUE	FALSE	Differentiation (muscle cell related)
c103848-g1 2-to-1 MUSK muscle associated receptor tyrosine kinase	NA	NA	TRUE	FALSE	Post-synaptic scaffold
c103848-g1 2-to-1 MUSK muscle associated receptor tyrosine kinase	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c100226-g1 MYCN (v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)) - emapper OG	NA	NA	FALSE	FALSE	Regulation of cell cycle
c91412-g1 1-to-2 MYO3A,MYO3B myosin IIIA	NA	NA	FALSE	FALSE	Regulation of ciliary function
c108134-g1 1-to-2 PPP1R16A,PPP1R16B protein phosphatase 1 regulatory subunit 16A	PPP1R16A,PPP1R16B	PPP1R16A,PPP1R16B	TRUE	TRUE	Actomyosin contractility
c108134-g1 1-to-2 PPP1R16A,PPP1R16B protein phosphatase 1 regulatory subunit 16A	PPP1R16A,PPP1R16B	PPP1R16A,PPP1R16B	TRUE	TRUE	GPCR signaling
c108134-g1 1-to-2 PPP1R16A,PPP1R16B protein phosphatase 1 regulatory subunit 16A	PPP1R16A,PPP1R16B	PPP1R16A,PPP1R16B	TRUE	TRUE	RhoA GTPase signaling
c108134-g1 1-to-2 PPP1R16A,PPP1R16B protein phosphatase 1 regulatory subunit 16A	PPP1R16A,PPP1R16B	PPP1R16A,PPP1R16B	TRUE	TRUE	Rho signaling
c108332-g1 1-to-1 VPS13D vacuolar protein sorting 13 homolog D	VPS13D	VPS13D	TRUE	FALSE	Phospholipid signaling
c108332-g1 1-to-1 VPS13D vacuolar protein sorting 13 homolog D	VPS13D	VPS13D	TRUE	FALSE	Vesicular trafficking
c110092-g1 3-to-4 HMGB2,HMGB1,HMGB3,HMGB4 high mobility group box 2	HMGB2,HMGB1,HMGB3,HMGB4	HMGB2,HMGB1,HMGB3,HMGB4	FALSE	FALSE	Chaperone
c110092-g1 3-to-4 HMGB2,HMGB1,HMGB3,HMGB4 high mobility group box 2	HMGB2,HMGB1,HMGB3,HMGB4	HMGB2,HMGB1,HMGB3,HMGB4	FALSE	FALSE	Regulation of inflammation
c110149-g1 1-to-3 KIF5B,KIF5C,KIF5A kinesin family member 5B	KIF5B,KIF5C,KIF5A	KIF5B,KIF5C,KIF5A	FALSE	FALSE	Microtubule dynamics
c110149-g1 1-to-3 KIF5B,KIF5C,KIF5A kinesin family member 5B	KIF5B,KIF5C,KIF5A	KIF5B,KIF5C,KIF5A	FALSE	FALSE	Vesicular trafficking
c104650-g2 2-to-3 MYOF,DYSF myoferlin	NA	NA	TRUE	FALSE	Differentiation (muscle cell related)
c104650-g2 2-to-3 MYOF,DYSF myoferlin	NA	NA	TRUE	FALSE	Phospholipid signaling
c104650-g2 2-to-3 MYOF,DYSF myoferlin	NA	NA	TRUE	FALSE	Vesicular trafficking
c110956-g1 RDX (Neurofibromin 2 (Merlin)) - emapper OG	RDX	RDX	TRUE	TRUE	Regulation of adhesion complexes
c110956-g1 RDX (Neurofibromin 2 (Merlin)) - emapper OG	RDX	RDX	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c102126-g1 NANOS1 (nanos homolog 1 (Drosophila)) - emapper OG	NA	NA	FALSE	FALSE	Differentiation (reproductive cell related)
c111555-g1 hs-SH2D6,SOCS1	SH2D6,SOCS1	SH2D6,SOCS1	FALSE	FALSE	Regulation of inflammation
c83720-g1 NCF4 (Neutrophil cytosolic factor 4, 40kDa) - emapper OG	NA	NA	TRUE	FALSE	NO signaling
c104131-g2 2-to-2 NEDD4L,NEDD4 neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiq	NA	NA	FALSE	FALSE	Regulation of calcium signaling
c104184-g1 1-to-3 NEK5,NEK1,NEK3 NIMA related kinase 5	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104017-g3 1-to-2 NEK7,NEK6 NIMA related kinase 7	NA	NA	FALSE	FALSE	Regulation of cell cycle
c88297-g1 1-to-1 NELFA negative elongation factor complex member A	NA	NA	FALSE	FALSE	RNA processing
c103991-g1 (neuron navigator) - emapper OG	NA	NA	TRUE	FALSE	Actin network assembly
c103991-g1 (neuron navigator) - emapper OG	NA	NA	TRUE	FALSE	Microtubule dynamics
c103991-g1 (neuron navigator) - emapper OG	NA	NA	TRUE	FALSE	Rac1 GTPase signaling
c103991-g1 (neuron navigator) - emapper OG	NA	NA	TRUE	FALSE	RhoA GTPase signaling
c2276-g1 RPL18A (60S ribosomal protein L18a) - emapper OG	RPL18A	RPL18A	FALSE	FALSE	RNA processing
c102239-g1 1-to-1 NFRKB nuclear factor related to kappaB binding protein	NA	NA	TRUE	FALSE	Regulation of inflammation
c102239-g1 1-to-1 NFRKB nuclear factor related to kappaB binding protein	NA	NA	TRUE	FALSE	Stress-related transcription activity
c2711-g1 RPL18 (60S ribosomal protein L18) - emapper OG	RPL18	RPL18	FALSE	FALSE	RNA processing
c104670-g4 1-to-1 NOS1AP nitric oxide synthase 1 adaptor protein	NA	NA	TRUE	FALSE	NO signaling
c104590-g2 NOTCH2 (neurogenic locus notch homolog protein) - emapper OG	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c104682-g1 1-to-1 NSF N-ethylmaleimide sensitive factor, vesicle fusing ATPase	NA	NA	FALSE	FALSE	Vesicular trafficking
c100540-g1 1-to-1 ODF2 outer dense fiber of sperm tails 2	NA	NA	FALSE	FALSE	Regulation of ciliary function
c97214-g1 P, Rabies virus (strain Pasteur vaccins / PV)	NA	NA	FALSE	FALSE	Vesicular trafficking
c103994-g2 1-to-1 PARP3 poly(ADP-ribose) polymerase family member 3	NA	NA	FALSE	FALSE	Regulation of cell cycle
c53310-g1 1-to-11 PCDHB2,PCDHB5,PCDH12,PCDHB12... protocadherin beta 2	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c53310-g1 1-to-11 PCDHB2,PCDHB5,PCDH12,PCDHB12... protocadherin beta 2	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c104803-g1 PCSK5 (proprotein convertase subtilisin/kexin type 5) - blastp	NA	NA	TRUE	FALSE	Exocytosis
c104803-g1 PCSK5 (proprotein convertase subtilisin/kexin type 5) - blastp	NA	NA	TRUE	FALSE	Vesicular trafficking
c102545-g1 1-to-3 PELI2,PELI3,PELI1 pellino E3 ubiquitin protein ligase family member 2	NA	NA	FALSE	FALSE	JNK/p38 MAPK signaling
c102545-g1 1-to-3 PELI2,PELI3,PELI1 pellino E3 ubiquitin protein ligase family member 2	NA	NA	FALSE	FALSE	Regulation of inflammation
c52446-g1 1-to-1 MAP3K20 mitogen-activated protein kinase kinase kinase 20	MAP3K20	MAP3K20	FALSE	FALSE	JNK/p38 MAPK signaling
c98374-g1 (peptidoglycan catabolic process) - emapper OG	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c102529-g5 PEX1 (Peroxisome biogenesis factor 1, N-terminal) - emapper OG	NA	NA	FALSE	FALSE	NO signaling
c99432-g1 (PH) - emapper OG	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c104558-g2 (PH domain) - emapper OG	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c92759-g1 1-to-2 PHLPP1,PHLPP2 PH domain and leucine rich repeat protein phosphatase 1	NA	NA	FALSE	FALSE	Differentiation (muscle cell related)
c63803-g1 EEF1D (Eukaryotic translation elongation factor 1 delta (Guanine nucleotide exchange protein)) - ema	EEF1D	EEF1D	FALSE	FALSE	RNA processing
c103840-g1 1-to-3 PIK3C2A,PIK3C2B,PIK3C2G phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 a	NA	NA	TRUE	FALSE	Phospholipid signaling
c104815-g1 PINK1 (PTEN induced putative kinase 1) - blastp	NA	NA	FALSE	FALSE	NO signaling
c6850-g1 1-to-1 UFL1 UFM1 specific ligase 1	UFL1	UFL1	FALSE	FALSE	Regulation of inflammation
c74224-g2 1-to-1 PASK PAS domain containing serine/threonine kinase	PASK	PASK	FALSE	FALSE	Differentiation (muscle cell related)
c74224-g2 1-to-1 PASK PAS domain containing serine/threonine kinase	PASK	PASK	FALSE	FALSE	Metabolism
c74224-g2 1-to-1 PASK PAS domain containing serine/threonine kinase	PASK	PASK	FALSE	FALSE	Phospholipid signaling
c101462-g1 1-to-1 PKHD1 PKHD1, fibrocystin/polyductin	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c101462-g1 1-to-1 PKHD1 PKHD1, fibrocystin/polyductin	NA	NA	FALSE	FALSE	Regulation of ciliary function
c102868-g2 PLA2G6 (phospholipase A2 group VI) - blastp	NA	NA	TRUE	FALSE	Phospholipid signaling
c104750-g1 4-to-1 PLA2G6 phospholipase A2 group VI	NA	NA	FALSE	FALSE	Phospholipid signaling
c79296-g1 1-to-4 CORO1A,CORO6,CORO1B,CORO1C coronin 1A	CORO1A,CORO6,CORO1B,CORO1C	CORO1A,CORO6,CORO1B,CORO1C	TRUE	TRUE	Actin dynamics
c79296-g1 1-to-4 CORO1A,CORO6,CORO1B,CORO1C coronin 1A	CORO1A,CORO6,CORO1B,CORO1C	CORO1A,CORO6,CORO1B,CORO1C	TRUE	TRUE	Actin network assembly
c93327-g1 1-to-2 PLEKHG6,PLEKHG5 pleckstrin homology and RhoGEF domain containing G6	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c80239-g1 1-to-1 TBCE tubulin folding cofactor E	TBCE	TBCE	FALSE	FALSE	Microtubule dynamics
c53306-g1 PLEKHH1 (pleckstrin homology, MyTH4 and FERM domain containing H1) - blastp	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c80807-g1 HPS4 (Hermansky-Pudlak Syndrome 4) - emapper OG	HPS4	HPS4	FALSE	FALSE	Lysosomes
c80807-g1 HPS4 (Hermansky-Pudlak Syndrome 4) - emapper OG	HPS4	HPS4	FALSE	FALSE	Vesicular trafficking
c101348-g1 pmp12, Chlamydia pneumoniae	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c81272-g1 hs-N4BP3,C3orf49,GKAP1	N4BP3,C3orf49,GKAP1	N4BP3,C3orf49,GKAP1	FALSE	FALSE	Regulation of inflammation
c97114-g1 pob1, Schizosaccharomyces pombe (strain 972 / ATCC..	NA	NA	FALSE	FALSE	Cdc42 GTPase signaling
c81748-g1 POG1, Vanderwaltozyma polyspora (strain ATCC 22028..	POG1,	POG1	FALSE	FALSE	Regulation of cell cycle
c82132-g1 1-to-1 PRIM2 primase (DNA) subunit 2	PRIM2	PRIM2	FALSE	FALSE	Regulation of cell cycle
c82928-g1 1-to-1 DIS3 DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	DIS3	DIS3	FALSE	FALSE	RNA processing
c83238-g1 1-to-2 CHUK,IKBKB conserved helix-loop-helix ubiquitous kinase	CHUK,IKBKB	CHUK,IKBKB	FALSE	FALSE	Regulation of inflammation
c97997-g1 1-to-1 PPP1R2 protein phosphatase 1 regulatory inhibitor subunit 2	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c50918-g1 1-to-1 PPP4R4 protein phosphatase 4 regulatory subunit 4	NA	NA	FALSE	FALSE	Regulation of cell cycle
c99115-g1 1-to-2 PRKAA1,PRKAA2 protein kinase AMP-activated catalytic subunit alpha 1	NA	NA	FALSE	FALSE	Metabolism
c99115-g1 1-to-2 PRKAA1,PRKAA2 protein kinase AMP-activated catalytic subunit alpha 1	NA	NA	FALSE	FALSE	NO signaling
c102902-g1 1-to-3 PRKCG,PRKCB,PRKCA protein kinase C gamma	NA	NA	FALSE	FALSE	Differentiation (gland cell related)
c102902-g1 1-to-3 PRKCG,PRKCB,PRKCA protein kinase C gamma	NA	NA	FALSE	FALSE	Regulation of calcium signaling
c85861-g1 1-to-2 MSI1,MSI2 musashi RNA binding protein 1	MSI1,MSI2	MSI1,MSI2	FALSE	FALSE	Differentiation of spicule cells
c85861-g1 1-to-2 MSI1,MSI2 musashi RNA binding protein 1	MSI1,MSI2	MSI1,MSI2	FALSE	FALSE	RNA processing
c103726-g1 1-to-3 PRKD1,PRKD3,PRKD2 protein kinase D1	NA	NA	FALSE	FALSE	JNK/p38 MAPK signaling
c103726-g1 1-to-3 PRKD1,PRKD3,PRKD2 protein kinase D1	NA	NA	FALSE	FALSE	Phospholipid signaling
c91489-g1 1-to-1 PRR11 proline rich 11	NA	NA	FALSE	FALSE	Regulation of cell cycle
c102046-g1 PTPN13 (protein tyrosine phosphatase, non-receptor type 13 (APO-1 CD95 (Fas)-associated phosphatase	NA	NA	FALSE	FALSE	Apoptosis
c94893-g3 PTPN13 (protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)	NA	NA	FALSE	FALSE	Apoptosis
c88045-g1 1-to-1 PCCB propionyl-CoA carboxylase beta subunit	PCCB	PCCB	FALSE	FALSE	Metabolism
c88045-g1 1-to-1 PCCB propionyl-CoA carboxylase beta subunit	PCCB	PCCB	FALSE	FALSE	Phospholipid signaling
c88072-g1 1-to-2 FAM109B,FAM109A family with sequence similarity 109 member B	FAM109B,FAM109A	FAM109B,FAM109A	FALSE	FALSE	Vesicular trafficking
c103280-g1 1-to-2 PTPN14,PTPN21 protein tyrosine phosphatase, non-receptor type 14	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c88176-g1 1-to-1 SNAP29 synaptosome associated protein 29	SNAP29	SNAP29	TRUE	TRUE	Exocytosis
c88176-g1 1-to-1 SNAP29 synaptosome associated protein 29	SNAP29	SNAP29	TRUE	TRUE	Vesicular trafficking
c104843-g1 PtprK/M/T/U family ortholog	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c88339-g1 1-to-1 PIK3CG phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	PIK3CG	TRUE	TRUE	GPCR signaling
c88339-g1 1-to-1 PIK3CG phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	PIK3CG	TRUE	TRUE	Phospholipid signaling
c88339-g1 1-to-1 PIK3CG phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	PIK3CG	TRUE	TRUE	PI3K signaling
c88339-g1 1-to-1 PIK3CG phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	PIK3CG	TRUE	TRUE	Rac1 GTPase signaling
c88339-g1 1-to-1 PIK3CG phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	PIK3CG	TRUE	TRUE	Rho signaling
c89095-g2 1-to-1 CHAF1A chromatin assembly factor 1 subunit A	CHAF1A	CHAF1A	FALSE	FALSE	Regulation of cell cycle
